Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101181,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101483,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,29.3471893006,95.9910825390,960,0.0000000000,10.0934312913,0,32384,1202640,0,37424058015502,37424058043529,37424058212169,37424075717764
101182,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101484,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3252594121,99.7167266187,128,0.0000000000,2.5017812034,1599,9536,84096,7616,37424058151418,37424058212169,37424058319049,37424075611107
101183,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101485,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.0466244608,97.3204451533,960,0.0000000000,2.2314480839,0,16384,451392,0,37424058284142,37424058319049,37424058468810,37424075501617
101184,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101486,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0443649572,98.7695312500,8,0.0000000000,0.4860497412,15,96,616,24,37424058426704,37424058468810,37424058573450,37424075390763
101185,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101487,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7037657882,94.2115461618,260,0.0000000000,0.4996291815,0,3084,25709,0,37424058547413,37424058573450,37424058710411,37424075276819
101186,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101488,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,27.8381979776,83.4134543814,480,0.0000000000,2.5699769551,634,23712,1256456,10593,37424058684295,37424058710411,37424058873291,37424075167487
101187,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101489,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.8616440720,97.0478367637,480,7.4546219303,2.3785856291,202765,21168,765880,21840,37424058813668,37424058873291,37424059000171,37424075053652
101188,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101490,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0431412201,98.7695312500,8,0.0000000000,0.4431868890,13,96,616,24,37424058948245,37424059000171,37424059097932,37424074937130
101189,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101491,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.3650974058,95.9920280528,960,0.0000000000,11.6278989651,0,32384,1202640,0,37424059071495,37424059097932,37424059261612,37424074826852
101190,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101492,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3736840508,99.7167266187,128,0.0000000000,1.8317577451,1455,9536,84096,7616,37424059207143,37424059261612,37424059394733,37424074715596
101191,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101493,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.7274789077,97.3208739211,960,0.0000000000,1.5411758117,0,16384,451392,0,37424059353813,37424059394733,37424059515693,37424074604989
101192,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101494,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0465082479,98.7695312500,8,0.0000000000,0.4009661836,16,96,616,24,37424059472267,37424059515693,37424059630733,37424074494763
101193,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101495,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6962934213,94.2115461618,260,0.0000000000,0.4759691176,0,3084,25709,0,37424059606453,37424059630733,37424059768334,37424074386824
101194,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101496,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.1113303821,83.4087439119,480,0.0000000000,1.6377776313,691,23712,1256456,10593,37424059740890,37424059768334,37424059948654,37424074275286
101195,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101497,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.1316576900,97.0484639146,480,7.1938178128,0.5450240610,209630,21168,765880,21840,37424059887847,37424059948654,37424060076975,37424074163835
101196,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101498,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0427761737,98.7695312500,8,0.0000000000,1.0207071694,15,96,616,24,37424060021921,37424060076975,37424060183215,37424074049651
101197,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101499,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,35.8340533294,97.7476990613,1920,0.0000000000,11.3612092953,0,48128,1430784,0,37424060159207,37424060183215,37424065892672,37424073932747
101198,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101500,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,16.9463035072,96.7182803334,960,0.0000000000,4.8222620037,0,16000,496080,0,37424065839473,37424065892672,37424066007712,37424073822566
101199,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101501,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.2230482733,99.7167266187,128,0.0000000000,2.8477711583,1653,9536,84096,7616,37424065969974,37424066007712,37424066224513,37424073713682
101200,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101502,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.7556210077,97.3213026928,960,0.0000000000,1.3906453327,0,16384,451392,0,37424066187659,37424066224513,37424066376354,37424073606183
101201,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101503,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0407809553,98.7695312500,8,0.0000000000,0.4171682371,30,96,616,24,37424066333490,37424066376354,37424066491234,37424073494975
101202,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101504,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6984028291,94.2115461618,260,0.0000000000,0.4401849355,0,3084,25709,0,37424066464766,37424066491234,37424066621954,37424073382110
101203,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101505,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.0795993393,83.4073461648,480,0.0000000000,1.5517063946,806,23712,1256456,10593,37424066594841,37424066621954,37424066786115,37424073243859
101204,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101506,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,27.9082336306,98.5073350418,480,6.8828511255,1.4658101723,303298,33456,1113176,21840,37424066726639,37424066786115,37424066910595,37424073075456
101205,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101507,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0440862437,98.7695312500,8,0.0000000000,0.5067496531,19,96,616,24,37424066856223,37424066910595,37424067002115,37424072951106
101206,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101508,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,26.3314419933,96.1302823653,960,0.0000000000,8.4795877923,0,26112,932160,0,37424066977014,37424067002115,37424067152356,37424072836677
101207,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101509,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3744002258,97.9857708255,72,0.0000000000,0.8995332397,91,170,4946,288,37424067103934,37424067152356,37424067255076,37424072652884
101208,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101510,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.1127852653,96.3814238567,72,0.5381209794,0.2413834514,5002,1136,74846,22744,37424067230681,37424067255076,37424067384837,37424072439126
101209,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101511,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.4888630053,99.4561464088,64,0.0000000000,0.1962494549,0,2368,9152,0,37424067352099,37424067384837,37424067507237,37424072317254
101210,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101512,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.6459610899,97.3213026928,960,0.0000000000,2.2739036536,0,16384,451392,0,37424067478604,37424067507237,37424067640677,37424072198144
101211,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101513,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0449141718,98.7695312500,8,0.0000000000,1.0029996250,24,96,616,24,37424067598668,37424067640677,37424067743398,37424072068259
101212,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101514,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6812201877,94.2115461618,260,0.0000000000,0.4493697399,0,3084,25709,0,37424067718492,37424067743398,37424067870118,37424072067617
101213,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101515,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.7195110331,83.4047681755,480,0.0000000000,1.9639636182,581,23712,1256456,10593,37424067844087,37424067870118,37424068053159,37424087629930
101214,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101516,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,19.9135472646,97.0493419395,480,7.1159429242,0.5298658473,206891,21168,765880,21840,37424067994539,37424068053159,37424068173479,37424087520328
101215,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101517,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0432111269,98.7695312500,8,0.0000000000,1.6329036219,18,96,616,24,37424068122691,37424068173479,37424068278279,37424087414100
101216,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101518,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.7766190722,95.9918704659,960,0.0000000000,11.3803786575,0,32384,1202640,0,37424068253104,37424068278279,37424068449160,37424087307398
101217,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101519,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.4053760230,99.7167266187,128,0.0000000000,2.7585683626,1642,9536,84096,7616,37424068395155,37424068449160,37424068554600,37424087196932
101218,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101520,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.1234521809,97.3204451533,960,0.0000000000,1.9610060252,0,16384,451392,0,37424068519728,37424068554600,37424068699081,37424087087564
101219,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101521,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0452341574,98.7695312500,8,0.0000000000,0.4777605107,18,96,616,24,37424068656040,37424068699081,37424068811881,37424086979554
101220,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101522,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7383263066,94.2115461618,260,0.0000000000,0.4321448572,0,3084,25709,0,37424068786335,37424068811881,37424068937161,37424086872984
101221,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101523,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.6597927874,83.3995488515,480,0.0000000000,1.8572699035,668,23712,1256456,10593,37424068910178,37424068937161,37424069099882,37424086759978
101222,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101524,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.8437454540,97.0479621932,480,7.4482357315,0.6196654402,200774,21168,765880,21840,37424069039941,37424069099882,37424069214122,37424086650042
101223,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101525,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0443741853,98.7695312500,8,0.0000000000,1.0189912191,17,96,616,24,37424069162796,37424069214122,37424069312682,37424086542007
101224,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101526,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,39.2653979446,97.7390988679,1920,0.0000000000,12.5032610531,0,48128,1430784,0,37424069286697,37424069312682,37424069459723,37424086430007
101225,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101527,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,17.7879845869,96.7221387780,960,0.0000000000,4.7976415190,0,16000,496080,0,37424069410015,37424069459723,37424069569643,37424086320105
101226,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101528,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3529323082,99.7167266187,128,0.0000000000,2.2844658627,1727,9536,84096,7616,37424069533099,37424069569643,37424069692043,37424086210003
101227,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101529,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.8455180407,97.3210883065,960,0.0000000000,1.7572340465,0,16384,451392,0,37424069656627,37424069692043,37424069822764,37424086097937
101228,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101530,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0445409498,98.7695312500,8,0.0000000000,0.4685971434,21,96,616,24,37424069780343,37424069822764,37424069926764,37424085987009
101229,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101531,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7144594383,94.2115461618,260,0.0000000000,0.5083392850,0,3084,25709,0,37424069901086,37424069926764,37424070054125,37424085874378
101230,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101532,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.7124950665,83.4154572334,480,0.0000000000,1.3503489557,788,23712,1256456,10593,37424070027142,37424070054125,37424070214925,37424085767218
101231,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101533,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,27.3772821850,98.5093560945,480,6.7520440758,0.8709853021,302897,33456,1113176,21840,37424070154542,37424070214925,37424070333325,37424085657426
101232,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101534,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0454519630,98.7695312500,8,0.0000000000,0.4952303633,20,96,616,24,37424070277223,37424070333325,37424070427086,37424085545561
101233,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101535,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,27.2376481109,95.9866703876,960,0.0000000000,10.4140080330,0,32384,1202640,0,37424070400804,37424070427086,37424070588206,37424085438182
101234,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101536,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3995979792,99.7167266187,128,0.0000000000,2.2780757133,1387,9536,84096,7616,37424070528666,37424070588206,37424070687886,37424085330117
101235,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101537,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.8498877255,97.3206595367,960,0.0000000000,1.4005665825,0,16384,451392,0,37424070653316,37424070687886,37424070824207,37424085219794
101236,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101538,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0456855691,98.7695312500,8,0.0000000000,0.4291712980,16,96,616,24,37424070781267,37424070824207,37424070925487,37424085108641
101237,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101539,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6865400942,94.2115461618,260,0.0000000000,0.4923457993,0,3084,25709,0,37424070899486,37424070925487,37424071062608,37424084936452
101238,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101540,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.3962487714,83.4100163519,480,0.0000000000,1.4558071209,794,23712,1256456,10593,37424071028488,37424071062608,37424071210288,37424084827101
101239,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101541,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.3669220037,97.0485893457,480,7.2778962331,1.0717908701,212322,21168,765880,21840,37424071149107,37424071210288,37424071326288,37424084719021
101240,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101542,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0444314853,98.7695312500,8,0.0000000000,0.5134102764,21,96,616,24,37424071275601,37424071326288,37424071426289,37424084607473
101241,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101543,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,25.2832154720,96.1349673102,960,0.0000000000,8.0932375967,0,26112,932160,0,37424071400072,37424071426289,37424071578769,37424084498805
101242,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101544,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3891455812,97.9857708255,72,0.0000000000,2.9124538459,104,170,4946,288,37424071530799,37424071578769,37424071713970,37424084381857
101243,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101545,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.1401288030,96.3814238567,72,0.5428479779,1.1122779195,4741,1136,74846,22744,37424071682628,37424071713970,37424071840530,37424084265356
101244,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101546,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.5591759106,99.4561464088,64,0.0000000000,0.1977307166,0,2368,9152,0,37424071807366,37424071840530,37424071975570,37424084155940
